0.5732747,0.4544874,0.484625,0.5905001,0.464097,0.4277748,0.4126371,0.3684371,0.4455214,0.5008839
0.6834575,0.4475083,0.569301,0.7069283,0.4736181,0.397429,0.4743228,0.3683952,0.4616049,0.505794
0.7101874,0.452033,0.6071278,0.7702206,0.5031902,0.4788845,0.4598587,0.3567748,0.4638779,0.4781035
1.058914,0.4591171,0.6502418,0.8304251,0.4833061,0.5328223,0.4039778,0.3379158,0.5873861,0.5110072
0.9366484,0.4930524,0.6793537,0.8620263,0.4736184,0.5248203,0.4060149,0.3343633,0.686626,0.4831705
1.152373,0.6257899,0.6596262,0.869827,0.5318643,0.5407625,0.410115,0.3252327,0.7590022,0.4731809
1.136459,0.5447405,0.6370698,0.9231026,0.4566718,0.5825214,0.3992422,0.3268332,0.8181013,0.4728414
1.219119,0.6594925,0.6429459,0.9269057,0.4877105,0.5512798,0.3927278,0.3267218,0.872804,0.477565
0.9829322,0.6686842,0.6424921,1.085927,0.489949,0.6055954,0.4827464,0.33368,0.9391203,0.523194
0.8596324,0.655408,0.6266937,1.037547,0.4287102,0.5370598,0.4875939,0.3334148,0.4820287,0.5046536
0.6036353,0.543627,0.5565395,0.7429891,0.4029119,0.440309,0.4494854,0.3877368,0.446506,0.437334
0.4468541,0.5174389,0.3789044,0.5280654,0.3826051,0.3476644,0.366866,0.4289934,0.4200949,0.3701304
0.4804767,0.3886549,0.3356255,0.4658332,0.4163328,0.3768235,0.2994397,0.3901241,0.399097,0.3035297
0.346632,0.4078153,0.3506231,0.4521489,0.3895113,0.3872654,0.3394846,0.41838,0.4592518,0.3386635
0.486185,0.3814086,0.4329919,0.4739439,0.3621885,0.359902,0.3067189,0.4164545,0.4836773,0.305912
0.4369623,0.3470724,0.386149,0.4323693,0.4132073,0.4003001,0.3086417,0.43229,0.4483396,0.3162546
0.5016148,0.4107823,0.4092844,0.4485001,0.4773007,0.3879407,0.313837,0.3993095,0.5067521,0.3232841
0.4841978,0.45551,0.4424469,0.4532604,0.451252,0.4583414,0.4336439,0.3786045,0.4942586,0.3696881
0.4864705,0.5143668,0.4423127,0.4624121,0.5200631,0.4773186,0.400904,0.3625232,0.5545115,0.4170835
0.811647,0.6085626,0.4750685,0.4435653,0.5302464,0.5663448,0.4443331,0.3823397,0.6391826,0.421026
0.9071345,0.6803681,0.6073108,0.623595,0.5599058,0.6311128,0.4260778,0.4295784,0.6870283,0.5088906
1.067851,0.7662331,0.5661285,0.667118,0.6146189,0.672272,0.4279491,0.4693358,0.7885083,0.6061372
1.198322,0.8144311,0.5744148,0.7168195,0.6143776,0.6885942,0.4815043,0.4790368,0.7957433,0.5539405
0.9358249,0.8454933,0.6371321,0.7772418,0.6024854,0.7369477,0.4321069,0.4620002,0.8262875,0.5680909
1.067642,0.8898276,0.643528,0.8699108,0.661072,0.7159772,0.4298718,0.4500787,0.8185802,0.5795375
1.07706,0.988572,0.6560874,1.068279,0.6449509,0.7298256,0.4548761,0.4693357,0.8261261,0.6028359
1.151135,1.034307,0.6753149,1.111799,0.6606826,0.7123861,0.4362984,0.5531776,0.8259647,0.5849739
1.141407,1.116508,0.6887435,1.173177,0.6935986,0.719805,0.4341328,0.5099838,0.8380449,0.5911806
1.107237,1.039899,0.6958586,1.138081,0.7143037,0.7592908,0.4716625,0.4948355,0.9328125,0.6124129
1.142634,1.087926,0.69614,1.16386,0.7075526,0.766579,0.4435243,0.4797991,0.976587,0.6186165
1.083063,1.107561,0.6995816,1.200436,0.7637,0.7925545,0.4505345,0.4799627,0.9854299,0.5975066
1.087607,1.049114,0.6927127,1.088274,0.7384712,0.803748,0.4740832,0.5430055,1.007878,0.6182988
1.20408,1.126501,0.6757236,1.194096,0.7416355,0.7957546,0.5271583,0.5426967,1.049422,0.6621357
1.136679,1.193052,0.7193743,1.137075,0.7962012,0.8073974,0.5219211,0.5708658,1.0585,0.6851662
0.8855453,1.241055,0.7405306,1.102555,0.8229198,0.7200264,0.527584,0.5913458,0.9889582,0.6370904
0.9712891,1.137235,0.7518366,0.9589415,0.9166116,0.7205429,0.5150094,0.6604575,0.8825722,0.6666759
0.9723331,0.9462953,0.8158411,0.9253685,0.9302771,0.778419,0.6841159,0.6944571,0.9167013,0.6201452
0.9869729,0.8559188,0.8055861,0.8889133,0.9796115,0.7830167,0.7618179,0.7160404,0.9051675,0.6458308
0.8728468,0.8530251,1.007802,0.8982448,0.9546029,0.8778641,0.8075065,0.7202126,0.9446452,0.6889891
0.9063213,0.8655338,0.9239215,0.838185,0.9380695,0.9161236,0.8668181,0.8449884,1.01223,0.7925261
0.9068549,0.9240052,0.8661126,0.8347649,0.9385328,0.9292504,0.8711483,0.9077523,1.050035,0.8195353
0.8744752,1.013125,0.86664,0.8630164,0.9651001,0.996172,0.8594397,0.8869125,1.079506,0.8552398
0.9721819,1.017529,0.8704351,0.899664,1.010021,1.005131,0.8235816,0.8536834,1.064947,0.908292
1.326864,1.069117,0.9418247,0.9727187,1.090361,1.027929,0.8831698,0.9295313,1.138527,0.9162126
1.355069,1.132693,0.9328839,0.9857405,1.149927,1.07029,0.858301,0.9646797,1.098172,0.9547263
1.414055,1.183713,0.9632744,1.083553,1.170179,1.129679,0.8382185,1.010637,1.148018,0.9589447
1.425933,1.280769,1.017446,1.232465,1.18559,1.165524,0.8032026,1.039037,1.122535,0.9947897
1.414332,1.55334,1.118996,1.216553,1.190959,1.140211,0.8070951,1.078354,1.069012,1.0228
1.414749,1.566779,1.14456,1.30465,1.144598,1.182319,0.7994079,1.088562,1.078977,1.061067
1.527798,1.607199,1.104583,1.374632,1.186175,1.209401,0.8502029,1.119424,1.143714,1.014124
1.515676,1.496681,1.124823,1.404935,1.223367,1.264473,0.8151782,1.109731,1.190589,0.9867184
1.472042,1.536074,1.161286,1.411954,1.186761,1.293382,0.8231626,1.100233,1.306211,0.9826018
1.466944,1.664216,1.151904,1.400573,1.224697,1.294049,0.8235828,1.085925,1.388254,0.987638
1.498742,1.630369,1.172871,1.412932,1.214322,1.300007,0.8197896,1.096198,1.590866,0.9922863
1.511648,1.609728,1.157175,1.456037,1.209102,1.322979,0.8197898,1.02786,1.679432,1.001431
1.57017,1.602842,1.157176,1.5124,1.252004,1.299873,0.8158446,1.013642,1.778015,0.9967468
1.623092,1.642903,1.274987,1.78557,1.240579,1.340013,0.8749633,1.051328,1.871151,1.028649
1.713261,1.797488,1.32618,1.83588,1.268178,1.393632,0.9470129,1.146837,1.720701,1.136574
1.770984,1.820008,1.320946,1.558279,1.348598,1.412866,0.9788132,1.366677,1.735832,1.153159
1.758208,1.743353,1.466858,1.445224,1.361386,1.389753,1.049678,1.670386,1.77238,1.185725
1.823415,1.859205,1.455963,1.594559,1.503784,1.561965,1.285038,1.707379,1.859938,1.490614
1.990532,1.825393,1.553917,1.764624,1.467482,1.550182,1.41679,1.768183,1.869678,1.537979
2.023907,1.84915,1.622637,1.780445,1.546162,1.625989,1.480869,1.660144,1.850064,1.413232
1.955586,1.858294,1.73638,1.8105,1.547238,1.626495,1.527396,1.618876,1.896014,1.482494
2.002683,1.873746,1.788428,1.839549,1.690602,1.626327,1.561027,1.530776,2.13284,1.495427
2.026709,1.926453,1.883994,1.839732,1.762434,2.050669,1.697893,1.544121,2.243895,1.488562
2.131576,2.010929,1.943027,1.86827,1.790362,2.174072,1.754007,1.530425,2.269588,1.525861
2.364942,2.302351,1.957189,1.838455,1.768134,2.172497,1.803766,1.583643,2.357507,1.473227
2.240128,2.24035,1.873879,1.942107,1.7172,2.162926,1.780606,1.631539,2.393274,1.517304
2.22244,2.239685,1.987609,1.987758,1.702338,2.063605,1.596277,1.695022,2.429999,1.523642
6.038358,6.038358,6.038358,6.038358,6.038358,6.038358,6.038358,6.038358,6.038358,6.038358
2.309179,2.265777,2.083095,1.994963,1.759285,2.120469,1.548837,1.963767,2.651242,1.446579
2.398672,2.318085,2.165503,2.026223,1.773401,2.145009,1.567715,2.028712,2.711901,1.433855
2.444803,2.264434,2.294312,2.057509,1.815695,2.16203,1.495548,1.81954,2.805612,1.390921
2.549121,2.326332,2.39352,2.041306,1.822529,2.238852,1.456851,1.480908,2.731132,1.438712
2.50174,2.281743,2.329805,2.089429,1.873604,2.152947,1.475566,1.600776,2.762521,1.470323
2.588976,2.281067,2.129851,2.088807,1.910673,2.203629,1.437449,1.234163,2.669831,1.501571
2.597294,2.315111,2.079275,2.187623,1.978413,2.134887,1.393825,0.9852505,2.64784,1.443881
2.686145,2.332071,2.045742,2.263985,1.93864,2.125468,1.356919,1.045882,2.424485,1.598907
2.526033,2.29441,1.935513,2.244787,1.937487,2.107836,1.391265,0.9613768,2.470076,1.512277
2.681911,2.382903,1.948634,2.536286,2.01332,2.123055,1.414359,0.8824104,2.663777,1.624645
2.902479,2.465699,1.940978,2.526888,2.044423,2.276342,1.56052,0.9293193,2.671778,1.848109
2.890753,2.680326,1.972564,2.412887,2.331628,2.122617,1.670174,1.063678,2.827138,1.841554
2.837791,2.764218,1.576445,2.38694,2.315353,2.026027,1.801795,1.2647,2.903907,1.250075
2.872517,2.775482,1.311593,1.719028,2.143473,2.074891,1.493405,1.253977,2.948646,1.069427
2.821239,2.851852,1.245187,2.560747,2.187618,1.964904,0.9592065,1.090053,2.831597,1.602056
2.298482,2.897597,1.279402,2.485023,1.902788,2.06168,1.115786,1.397359,2.792294,1.825127
2.111725,2.834393,2.259525,2.215157,1.773044,1.93656,1.589215,1.565889,2.988423,1.701421
2.000109,2.921439,2.330276,2.267577,2.083574,1.616461,1.56268,1.634997,3.034635,1.767072
2.619679,3.055865,2.394249,2.321329,2.340427,1.34403,1.757329,1.670386,3.161587,1.610687
3.230886,3.124344,2.320588,2.457418,2.80922,1.65003,1.47106,1.817875,3.268294,1.630211
3.386647,3.180141,2.47569,2.669757,2.980574,1.799628,2.156847,1.870808,3.464715,1.601394
3.397146,3.348372,2.580758,2.965609,3.104662,1.872988,2.535442,2.416517,3.514295,1.593968
3.165539,3.43422,2.783393,3.043367,3.208441,1.932167,2.401358,2.862565,3.500028,1.633879
3.320123,3.445186,2.966115,2.963259,3.266547,1.931569,2.12807,2.972474,3.589304,1.605851
3.37052,3.272011,3.011597,2.898478,3.352905,1.924357,2.015479,3.030896,3.511523,1.539269
3.286411,3.24883,2.967928,3.229783,3.171942,1.940806,1.819138,3.0783,3.385648,1.513687
3.155352,3.24883,3.04689,2.97585,2.965905,1.866356,1.945412,3.245946,3.448929,1.539908
2.821242,3.119417,3.000932,2.823458,2.999694,1.964705,1.780864,3.172559,3.300221,1.546641
2.822078,3.167415,2.773162,2.866843,2.879067,2.03673,1.825809,2.4547,3.240649,1.546962
2.941685,3.097802,2.742667,2.910822,2.923795,1.920341,1.862913,2.533841,3.218296,1.565852
3.007592,3.076015,2.671571,2.9342,3.001182,1.957788,1.976079,2.725323,3.169605,1.918521
3.008483,2.906775,2.701642,2.846206,2.96767,1.949481,1.825624,2.463976,3.217342,1.955339
3.052252,2.851295,2.482163,2.854951,2.999991,1.988045,1.934992,1.777297,3.240009,1.931133
3.141475,2.99076,2.768649,3.073669,3.020412,2.098311,2.081396,1.287105,3.395808,1.967957
3.184745,3.218488,2.871432,3.128367,2.268915,2.146065,2.161752,1.179593,3.392796,2.102217
3.242434,3.134056,1.493843,3.114277,1.511949,2.256896,2.327194,1.200733,3.219754,6.038358
2.741003,2.811254,1.223823,1.771121,1.154817,1.096673,1.180861,1.163115,2.299634,0.9991533
1.960704,2.093607,1.089547,1.160071,1.079868,1.023987,1.065178,0.9670005,1.885199,1.040763
1.536977,1.595351,0.8582186,1.1603,1.03735,1.010258,0.9370638,0.896749,1.228463,0.9404114
1.202083,1.478749,0.9198399,1.095043,1.009521,0.8230626,0.9034194,0.8549377,1.089768,0.8285791
1.094338,0.9207522,0.8901552,0.9909254,0.8714308,0.8827012,0.9280595,0.7251468,1.134249,0.8284082
1.074774,0.8080005,0.7914344,0.9819306,0.8198186,0.862017,0.8413103,0.7007642,1.094338,0.9017396
0.9548408,0.8383109,0.6366503,0.9330282,0.7741688,0.7913107,0.5968874,0.6800476,0.9903641,0.7072002
0.9235514,0.6827683,0.6268419,0.8030348,0.7029958,0.7503132,0.5759783,0.6797385,0.9195787,0.7066908
3.3413,0.6851968,0.6448283,0.7329668,0.7088054,0.7074931,0.5751603,0.649367,0.7874101,0.7024127
3.20398,0.7009255,0.6102514,0.7113053,0.7181577,0.7098997,0.5830325,0.6172854,3.240112,0.658435
2.992853,0.6541458,0.6432033,0.6386971,0.6541715,0.6656857,0.6117334,0.6046889,3.060609,0.6109669
1.887102,0.6530623,0.5703568,0.6220068,0.6693705,0.6682541,0.4608715,0.5242757,0.6961357,0.6730297
0.7506556,0.4917565,0.5101957,0.5575494,0.5716711,0.6711047,0.4066995,0.5240981,0.6755076,0.6311129
0.5888523,0.4914216,0.4675873,0.602968,0.5274456,0.6204685,0.4461361,0.4461069,0.5174894,0.4739082
0.5655231,0.5061439,0.4020214,0.5163541,0.4549316,0.4751752,0.4146506,0.412054,0.5248786,0.4760496
0.5294932,0.4663135,0.4300817,0.4684978,0.4295833,0.4418261,0.4144416,0.4054553,0.4911349,0.4659083
0.4908007,0.403533,0.4527282,0.4756169,0.4056994,0.4107219,0.4433036,0.3887137,0.4189107,0.4158399
0.4614007,0.4118476,0.443408,0.4682236,0.4184958,0.3895728,0.4571246,0.3888896,0.4295826,0.3722818
0.4900386,0.4972374,0.4141446,0.4775288,0.4291642,0.3731161,0.4591554,0.3907515,0.4117676,0.3661784
0.5174732,0.5171724,0.4248362,0.4674031,0.40087,0.3630521,0.4334894,0.4365413,0.4030242,0.388001
0.4991727,0.5194218,0.3944898,0.4718219,0.4603463,0.3705409,0.4399128,0.459602,0.4511405,0.375594
0.4738801,0.5373125,0.3601152,0.3954005,0.4574651,0.3567576,0.398035,0.4177543,0.4718419,0.387329
0.4185212,0.4829916,0.3285619,0.3808478,0.4571984,0.3622413,0.3559839,0.3424333,0.4480109,0.3750967
0.3831879,0.4498328,0.3081049,0.386957,0.4434855,0.3416211,0.3130241,0.2791501,0.4322285,0.3952445
0.348627,0.4123482,0.3065297,0.3852353,0.4368682,0.3151583,0.2886485,0.2744745,0.4505294,0.3671536
0.3978456,0.3998462,0.3018153,0.3562137,0.4282453,0.2487926,0.2952376,0.2918694,0.4507475,0.3247206
0.3960069,0.3490657,0.3120535,0.3434841,0.409062,0.2720009,0.2890838,0.2809344,0.4261714,0.2682852
0.3569248,0.2711247,0.3073582,0.3800718,0.3497903,0.2381854,0.3089666,0.2873006,0.4156561,0.2775596
0.4244286,0.3245397,0.2976988,0.3458889,0.3144423,0.2942193,0.3211235,0.3104911,0.4052834,0.3065175
0.4357239,0.3316627,0.2728304,0.3687643,0.2612264,0.284726,0.2833535,0.2841179,0.3555915,0.2541605
0.4012431,0.3246656,0.2742565,0.3668602,0.2540916,0.2990828,0.2741217,0.2731871,0.3061422,0.296678
0.3826645,0.3262842,0.2787124,0.3765394,0.2758832,0.322479,0.2816026,0.2625934,0.2914417,0.2745962
0.4331922,0.2974714,0.2926012,0.3882385,0.2927195,0.3568302,0.2589661,0.2623865,0.277249,0.2539273
0.4262952,0.3276236,0.3122096,0.3382336,0.3055286,0.407003,0.2938364,0.2697757,0.3023484,0.3197259
0.3760309,0.3136628,0.3206012,0.3602491,0.323997,0.4284703,0.2795244,0.2758284,0.3328911,0.3976091
0.4127871,0.3034894,0.3257284,0.3563175,0.3152187,0.4532737,0.2840553,6.038358,0.3472172,0.4571905
0.5038903,0.2970397,0.3068973,0.3896678,0.3221367,0.4674681,0.3082536,6.038358,0.3102994,0.4015574
0.4258414,0.3343179,0.3328737,0.4813725,0.3019732,0.4675156,0.3017159,6.038358,0.3291909,0.4058276
0.6026135,0.6174356,0.327617,0.5244709,0.3239338,0.4869357,0.3603676,6.038358,0.3817757,0.3994981
0.6972769,0.6388778,0.3421157,0.5998598,0.3381677,0.512359,0.3135597,6.038358,0.3738789,0.4165689
0.7784103,0.4003107,0.374684,0.5356508,0.360635,0.5338981,0.3549499,6.038358,0.4350486,0.4324565
0.8878002,0.732219,0.3931348,0.5688878,0.3885032,0.5289784,0.3122739,6.038358,0.5359843,0.4024589
1.099719,0.5098288,0.4231035,0.6371909,0.3805905,0.5372444,0.3208986,6.038358,0.5950067,0.3839317
0.9177302,0.9561107,0.4343415,0.6374388,0.4494588,0.542725,0.315833,6.038358,0.612965,6.038358
1.047305,0.8055065,0.4550173,0.6954587,0.4612896,0.5622566,0.326231,6.038358,0.6468719,0.4537995
0.8804747,0.6561657,0.4527741,0.8685915,0.4636063,0.5595682,0.401455,0.4996657,0.6693164,0.4777117
0.8213943,0.5312197,0.4482718,0.6695976,0.4832523,0.5599089,0.4016972,0.5368239,0.7405182,0.4929227
0.6109774,0.5425707,0.3758497,0.5007334,0.5540779,0.4744005,0.4216443,0.5400581,0.7169619,0.5113973
0.5970331,0.5824476,0.4515823,0.5570587,0.5493385,0.4897171,0.5534552,0.5432488,0.6455531,0.544043
0.6819257,0.5605389,0.534948,0.6068278,0.601481,0.5344182,0.5886082,0.5691843,0.6432977,0.5642738
0.6764966,0.5587412,0.554939,0.6353404,0.6389477,0.5656494,0.613658,0.6364966,0.6444277,0.5680318
0.6118536,0.6179397,0.5813239,0.6364642,0.6433324,0.5983201,0.5734091,0.6278954,0.7315783,0.5689085
0.6463199,0.633909,0.5995301,0.6722684,0.6193414,0.5871038,0.5827412,0.6770051,0.7117162,0.5896432
0.6660061,0.6790148,0.6241484,0.7062433,0.7065217,0.5963397,0.5658751,0.6131469,0.7156252,0.5528728
0.7060952,0.669632,0.5915923,0.7272099,0.756013,0.6455404,0.6068583,0.6133561,0.699206,0.5313907
0.7620521,0.7407625,0.6154402,0.7030657,0.7854718,0.7322986,0.6187622,0.565751,0.7803126,0.5617101
0.7764034,0.7622016,0.6523473,0.7198565,0.8191728,0.7426208,0.6151571,0.5626316,0.8937535,0.5844107
1.052919,0.9661392,0.7012789,0.8142097,0.7922249,0.7496978,0.6425095,0.5653008,1.011536,0.7674085
1.14588,1.095913,0.6978288,0.8292286,0.7843889,0.7896882,0.6647886,0.5399335,1.053228,0.724254
1.09091,1.110817,0.7288187,0.8448939,0.849267,0.7932854,0.6486962,0.5208709,1.136073,0.6765643
1.342227,1.208446,0.7185311,0.9359452,0.8534078,0.8124756,0.664789,0.5401177,1.192925,0.6732774
1.151431,1.274071,0.72904,1.162362,0.7660329,0.8284836,0.6238037,0.540179,1.296973,0.7037153
1.38945,1.067126,0.7721561,1.152089,0.7202111,0.8093036,0.6268147,0.5376717,1.331577,0.6139898
1.157118,1.151431,0.7254744,1.242106,0.7516847,0.7537604,0.6359856,0.5214042,1.384033,0.5841696
1.439021,1.325302,0.7541209,1.314742,0.7920687,0.7015468,0.5789693,0.5351742,1.331708,0.5813887
1.414611,1.285731,0.7115735,1.18337,0.7033434,0.4834176,0.5962221,0.5434376,1.297482,0.531227
1.456841,1.038564,0.6578113,1.12117,0.6796057,0.5649691,0.5586595,0.6073717,1.308423,0.5727583
1.015535,0.98765,0.6078631,1.042856,0.6013,0.6393709,0.5444595,0.5460298,1.313601,0.5640626
0.7538155,0.735797,0.6134514,0.739197,0.6281334,0.6677349,0.6012347,0.5002015,1.12512,0.5333086
0.7012007,0.6711038,0.6664815,0.7110262,0.6154654,0.7006112,0.6344376,0.4999173,0.9295356,0.5745568
0.7530783,0.6517416,0.6698656,0.8158736,0.6214043,0.6805857,0.6283041,0.5182631,0.7638036,0.5249693
0.7426983,0.6648992,0.6702039,0.7321027,0.6187326,0.5289366,0.650816,0.5210487,0.7218025,0.5442136
0.7359408,0.6587427,0.6674249,0.7359679,0.6694168,0.5706399,0.6232963,0.5105628,0.668649,0.5499923
0.7225091,0.6885754,0.642396,0.712566,0.5958741,0.5404255,0.6333226,0.5214042,0.6344685,0.5313907
0.7064415,0.6601635,0.6496946,0.7203525,0.6236112,0.6372205,0.6186988,0.5464023,0.6899263,0.5006554
0.7039543,0.6264672,0.5839193,0.7895035,0.5886263,0.673207,0.5896373,0.5667177,0.684177,0.538052
0.6584529,0.6943471,0.6020264,0.7322107,0.6067141,0.6833184,0.539436,0.5641065,0.6979029,0.6160207
0.6588415,0.6338632,0.6084359,0.7576569,0.5500767,0.6804941,0.5398769,0.5644282,0.7052006,0.5225891
0.6659187,0.7366189,0.6176919,0.6857334,0.5423228,0.7390121,0.5322759,0.5676879,0.7228827,0.5668072
0.7294011,0.7507218,0.6330007,0.6659762,0.5756619,0.8206188,0.4686408,0.5020847,0.7874821,0.5124733
0.952255,0.7649012,0.629645,0.6919741,0.7552566,0.827897,0.6362998,0.5150701,0.832875,0.6288176
1.394372,0.8521478,0.6514773,0.8249811,0.7952821,0.9004404,0.6875396,0.5364559,0.8644841,0.7065544
0.9694654,0.8284937,0.6972857,0.9012657,0.7583325,0.8959773,0.6975348,0.5282812,0.9221136,0.716802
1.272765,0.9476196,0.7246359,0.952304,0.7988068,0.8960696,0.6080977,0.5731444,0.8970079,0.7379043
1.197032,1.03836,0.7144656,1.001871,0.8414214,0.9007187,0.6612967,0.5478364,1.301953,0.7170987
1.145514,1.177335,0.7079681,0.9444425,0.8819233,0.9223796,0.6550045,0.5154818,1.348441,0.7527567
